Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787823284,9,,Aggregated,6.000000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2798,0,780,1544.131771682987,709.3514319999485,66251.94962800003,322.4578270192995
1787823285,9,,Aggregated,5.800000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2804,0,780,1546.1220129679018,709.3514319999485,66251.94962800003,322.4518544935806
1787823286,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2811,0,780,1544.469972214513,709.3514319999485,66251.94962800003,322.4542867307008
1787823287,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2816,0,780,1543.158371703479,709.3514319999485,66251.94962800003,322.45170454545456
1787823288,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2821,0,780,1541.9877545831253,709.3514319999485,66251.94962800003,322.4466501240695
1787823289,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2828,0,780,1540.28653776874,709.3514319999485,66251.94962800003,322.44625176803396
1787823290,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2834,0,780,1538.8597654823557,709.3514319999485,66251.94962800003,322.44671841919546
1787823291,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2839,0,780,1537.6947764734045,709.3514319999485,66251.94962800003,322.4420570623459
1787823292,9,,Aggregated,6.300000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2845,0,780,1536.2835273339176,709.3514319999485,66251.94962800003,322.4390158172232
1787823293,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,11000,17000,54000,66000,66000,2851,0,780,1534.8904683623275,709.3514319999485,66251.94962800003,322.44019642230796
1787823294,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,11000,17000,54000,66000,66000,2858,0,780,1536.951817604267,709.3514319999485,66251.94962800003,322.4359692092372
1787823295,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,11000,17000,54000,66000,66000,2864,0,780,1535.5094421620092,709.3514319999485,66251.94962800003,322.43331005586595
1787823296,9,,Aggregated,5.900000,0.000000,780,1000,1100,1100,1100,2000,11000,17000,54000,66000,66000,2871,0,780,1537.174594900033,709.3514319999485,66251.94962800003,322.43364681295714
1787823297,9,,Aggregated,6.000000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2879,0,780,1545.6968876262574,709.3514319999485,66251.94962800003,322.43695727683223
1787823298,9,,Aggregated,6.000000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2883,0,780,1544.710949985083,709.3514319999485,66251.94962800003,322.4332292750607
1787823299,9,,Aggregated,5.900000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2889,0,780,1548.8173057552767,709.3514319999485,66251.94962800003,322.4274835583247
1787823300,9,,Aggregated,5.900000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2894,0,780,1547.5740759125756,709.3514319999485,66251.94962800003,322.44091223220454
1787823301,9,,Aggregated,6.200000,0.000000,780,1000,1100,1100,1100,2000,12000,17000,54000,66000,66000,2901,0,780,1546.1844456983777,709.3514319999485,66251.94962800003,322.44157187176836
