Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787817314,9,,Aggregated,2.700000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,376,12,1500,3020.0948422446822,837.6257459999579,29135.27538199969,315.42287234042556
1787817315,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,378,12,1500,3014.7715476481508,837.6257459999579,29135.27538199969,315.5978835978836
1787817316,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,383,12,1500,3036.2843035587516,837.6257459999579,29135.27538199969,315.6762402088773
1787817317,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,384,12,1500,3030.660306062504,837.6257459999579,29135.27538199969,315.734375
1787817318,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,389,13,1500,3036.4148336092594,837.6257459999579,29135.27538199969,315.0179948586118
1787817319,9,,Aggregated,2.700000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,391,13,1500,3057.696591711003,837.6257459999579,29135.27538199969,315.10997442455243
1787817320,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,394,13,1500,3048.1224854670104,837.6257459999579,29135.27538199969,315.1015228426396
1787817321,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,397,13,1500,3036.968528481115,837.6257459999579,29135.27538199969,315.3249370277078
1787817322,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,400,13,1500,3024.8725176750054,837.6257459999579,29135.27538199969,315.34
1787817323,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,401,13,1500,3019.419304673323,837.6257459999579,29135.27538199969,315.3965087281795
1787817324,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,405,13,1500,3010.7745432123506,836.56529999962,29135.27538199969,315.4938271604938
1787817325,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,407,13,1500,3025.251271911554,836.56529999962,29135.27538199969,315.56265356265357
