Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787824582,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1312,0,810,1732.2615374862812,661.9619029999626,50446.003504999964,322.8879573170732
1787824583,9,,Aggregated,5.000000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1317,0,810,1730.5273003128334,661.9619029999626,50446.003504999964,322.874715261959
1787824584,9,,Aggregated,4.900000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1323,0,810,1726.9561153476961,661.9619029999626,50446.003504999964,322.8662131519274
1787824585,9,,Aggregated,5.000000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1328,0,810,1723.7859737221397,661.9619029999626,50446.003504999964,322.8456325301205
1787824586,9,,Aggregated,5.000000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1332,0,810,1721.7592973228234,661.9619029999626,50446.003504999964,322.86336336336336
1787824587,9,,Aggregated,5.000000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1338,0,810,1719.2454159820632,661.9619029999626,50446.003504999964,322.85500747384157
1787824588,9,,Aggregated,5.000000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1342,0,810,1716.8849513219081,661.9619029999626,50446.003504999964,322.83084947839046
1787824589,9,,Aggregated,5.200000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1348,0,810,1713.4526972040067,661.9619029999626,50446.003504999964,322.8620178041543
1787824590,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1353,0,810,1726.7606666866227,661.9619029999626,50446.003504999964,322.8839615668884
1787824591,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1357,0,810,1725.4450924848934,661.9619029999626,50446.003504999964,322.86366985998524
